Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
11048704,Il pleuvait des oiseaux,Jocelyne Saucier,"Saucier, Jocelyne",,"=""2207116107""","=""9782207116104""",5,3.98,Denoël,Paperback,202,2013,2011,2024/12/30,2024/11/23,,,read,,,,1,0
28933003,Tall Oaks,Chris  Whitaker,"Whitaker, Chris",,"=""""","=""""",5,3.96,twenty7,Paperback,320,2016,2016,2024/12/30,2024/09/09,,,read,,,,1,0
67035,"Relic (Pendergast, #1)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""0765354942""","=""9780765354945""",5,4.05,Tor Books,Mass Market Paperback,480,2005,1995,2024/12/30,2024/12/16,,,read,,,,1,0
59641216,"Friends, Lovers, and the Big Terrible Thing",Matthew  Perry,"Perry, Matthew",Lisa Kudrow,"=""1250866448""","=""9781250866448""",4,3.94,Flatiron Books,Hardcover,250,2022,2022,2024/12/27,2024/12/27,,,read,,,,1,0
214012363,Christmas at the Little Paris Hotel,Rebecca Raisin,"Raisin, Rebecca",,"=""1835335136""","=""9781835335130""",4,4.09,Boldwood Books,Kindle Edition,338,2024,2024,2024/12/17,2024/12/17,,,read,,,,1,0
136641,"Tyrannosaur Canyon (Wyman Ford, #1)",Douglas Preston,"Preston, Douglas",,"=""0765349655""","=""9780765349651""",0,3.88,Forge Books,Paperback,398,2006,2005,,2024/12/16,to-read,to-read (#318),to-read,,,,0,0
206101583,The Wood at Midwinter,Susanna Clarke,"Clarke, Susanna",Victoria Sawdon,"=""1639734481""","=""9781639734481""",0,3.44,Bloomsbury Publishing,Hardcover,60,2024,2024,,2024/12/16,to-read,to-read (#317),to-read,,,,0,0
57843218,The Nighthawk's Evening: Notes of a Field Biologist,Gretchen N. Newberry,"Newberry, Gretchen N.",,"=""0870711504""","=""9780870711503""",5,4.08,Oregon State University Press,Paperback,168,2021,,2024/12/16,2024/10/22,,,read,,,,1,0
63264519,Dead of Winter,Darcy Coates,"Coates, Darcy",,"=""1728270251""","=""9781728270258""",3,3.79,Poisoned Pen Press,Paperback,352,2023,2023,2024/12/16,2024/12/16,,,read,,,,1,0
6276276,Galore,Michael Crummey,"Crummey, Michael",,"=""0385663145""","=""9780385663144""",0,3.75,Doubleday Canada,Hardcover,336,2009,2009,,2024/12/12,to-read,to-read (#316),to-read,,,,0,0
216508021,Merry Kissmas,Piper Rayne,"Rayne, Piper",,"=""""","=""9798887143361""",2,3.63,Piper Rayne Inc.,Kindle Edition,222,2024,2024,2024/12/12,2024/12/12,,,read,,,,1,0
208584952,Rental House,Weike Wang,"Wang, Weike",,"=""0593545540""","=""9780593545546""",0,3.29,Riverhead Books,Hardcover,224,2024,2024,,2024/12/12,to-read,to-read (#315),to-read,,,,0,0
44441884,All Along You Were Blooming: Thoughts for Boundless Living,Morgan Harper Nichols,"Nichols, Morgan Harper",,"=""0310454077""","=""9780310454076""",0,4.19,Zondervan,Hardcover,192,2020,2020,,2024/12/12,to-read,to-read (#314),to-read,,,,0,0
65213662,Extinction (Cash & Colcord #1),Douglas Preston,"Preston, Douglas",,"=""0765317702""","=""9780765317704""",5,4.06,Forge Books,Hardcover,370,2024,2024,2024/12/12,2024/11/17,,,read,,,,1,0
52761268,Dear Emmie Blue,Lia Louis,"Louis, Lia",,"=""1982135913""","=""9781982135911""",0,4.10,Atria/Emily Bestler Books,Hardcover,312,2020,2020,,2024/12/11,to-read,to-read (#313),to-read,,,,0,0
195790531,House of Glass,Sarah Pekkanen,"Pekkanen, Sarah",,"=""125028399X""","=""9781250283993""",0,3.85,St. Martin's Press,Hardcover,341,2024,2024,,2024/12/11,to-read,to-read (#312),to-read,,,,0,0
126919284,The Heiress,Rachel Hawkins,"Hawkins, Rachel",,"=""1250280036""","=""9781250280039""",0,3.84,St. Martin's Press,Hardcover,294,2024,2024,,2024/12/11,to-read,to-read (#311),to-read,,,,0,0
220572240,Colored Television,Danzy Senna,"Senna, Danzy",,"=""0593544374""","=""9780593544372""",0,3.54,Riverhead Books,Hardcover,288,2024,2024,,2024/12/11,to-read,to-read (#310),to-read,,,,0,0
200028726,Sandwich,Catherine Newman,"Newman, Catherine",,"=""0063345161""","=""9780063345164""",0,3.56,Harper,Hardcover,229,2024,2024,,2024/12/11,to-read,to-read (#309),to-read,,,,0,0
133938826,Welcome to the Hyunam-Dong Bookshop,Hwang Bo-Reum,"Bo-Reum, Hwang",Shanna Tan,"=""""","=""""",0,3.90,Bloomsbury Publishing,Hardcover,307,2024,2022,,2024/12/11,to-read,to-read (#308),to-read,,,,0,0
55711612,Eight Perfect Hours,Lia Louis,"Louis, Lia",,"=""1982135948""","=""9781982135942""",4,3.70,Atria/Emily Bestler Books,Paperback,336,2021,2021,2024/12/10,2024/12/10,,,read,,,,1,0
203680931,Eddie Winston Is Looking for Love,Marianne Cronin,"Cronin, Marianne",,"=""0063383519""","=""9780063383517""",0,4.28,Harper Perennial,Paperback,304,2024,2024,,2024/12/10,to-read,to-read (#307),to-read,,,,0,0
55813987,Wrapped Up in You,Talia Hibbert,"Hibbert, Talia",,"=""1774532646""","=""9781774532645""",2,3.54,Kobo Originals,ebook,127,2020,2020,2024/12/09,2024/12/06,,,read,,,,1,0
208840291,The Serviceberry: Abundance and Reciprocity in the Natural World,Robin Wall Kimmerer,"Kimmerer, Robin Wall",John Burgoyne,"=""1668072246""","=""9781668072240""",5,4.30,Scribner,Hardcover,112,2024,2024,2024/12/06,2024/11/13,,,read,,,,1,0
144710988,"Spring 2022 (Overland, #248)",Evelyn Araluen,"Araluen, Evelyn","Jonathan Dunk, Michael R. Griffiths, Abigail  Fisher, Jonno Revanche, Thomas   Moran, Megan McGrath, Bruna Gomes, Jayda Franks, Kerry Greer, Dan Hogan, Sarah    Pearce, Paul Magee, Janet Jiahui Wu, Josie/Jocelyn Suzanne, Georgia Rose Phillips, Gareth  Morgan, Alan  Fyfe, Isabel Prior, Aidan  Coleman","=""""","=""""",0,4.50,O.L. Society Limited,Unknown Binding,96,2022,2022,,2024/12/06,to-read,to-read (#306),to-read,,,,0,0
55777360,Dropbear,Evelyn Araluen,"Araluen, Evelyn",,"=""0702263184""","=""9780702263187""",0,4.08,University of Queensland Press,Paperback,112,2021,2021,,2024/12/06,to-read,to-read (#305),to-read,,,,0,0
220041301,Polar Opposites,Barbara Kellyn,"Kellyn, Barbara",,"=""1779670001""","=""9781779670007""",3,3.25,Kobo Originals,ebook,,2024,,2024/12/05,2024/12/05,,,read,Kobo plus free books are really influencing me to read the “hallmark Christmas movies” of books lately…,,,1,0
59567857,The Mistletoe Motive,Chloe Liese,"Liese, Chloe",,"=""1774536781""","=""9781774536780""",3,3.77,Kobo Originals,ebook,185,2021,2021,2024/12/04,2024/12/04,,,read,"This novella was just ok (it’s free on kobo), I just wanted something easy to read that didn’t make me think too much but made me feel happy for the characters, with Christmas vibes. ",,,1,0
61937620,Montréal-Nord,Mariana Mazza,"Mazza, Mariana",,"=""2764447876""","=""9782764447871""",0,3.73,Québec Amérique,Paperback,208,2022,2022,,2024/11/23,to-read,to-read (#304),to-read,,,,0,0
127306440,"What Feasts at Night (Sworn Soldier, #2)",T. Kingfisher,"Kingfisher, T.",,"=""1250830850""","=""9781250830852""",0,3.80,Tor Nightfire,Hardcover,151,2024,2024,,2024/11/18,to-read,to-read (#303),to-read,,,,0,0
127282939,Beautyland,Marie-Helene Bertino,"Bertino, Marie-Helene",,"=""0374109281""","=""9780374109288""",5,4.07,"Farrar, Straus and Giroux",Hardcover,327,2024,2024,2024/11/18,2024/07/28,,,read,,,,1,0
205478800,American Bulk: Essays on Excess,Emily Mester,"Mester, Emily",,"=""1324035234""","=""9781324035237""",0,3.79,W. W. Norton & Company,Paperback,240,2024,2024,,2024/11/17,to-read,to-read (#302),to-read,,,,0,0
35840657,Heart Berries,Terese Marie Mailhot,"Mailhot, Terese Marie",,"=""1619023342""","=""9781619023345""",0,3.82,Counterpoint Press,Hardcover,143,2018,2018,,2024/11/13,to-read,to-read (#301),to-read,,,,0,0
54814676,Crying in H Mart,Michelle Zauner,"Zauner, Michelle",,"=""0525657746""","=""9780525657743""",0,4.24,Knopf,Hardcover,256,2021,2021,,2024/11/13,to-read,to-read (#300),to-read,,,,0,0
55425310,When the Reckoning Comes,LaTanya McQueen,"McQueen, LaTanya",,"=""0063035049""","=""9780063035041""",0,3.68,Harper Perennial,Paperback,237,2021,2021,,2024/11/13,to-read,to-read (#299),to-read,,,,0,0
124949815,"The Christmas Appeal (The Appeal, #1.5)",Janice Hallett,"Hallett, Janice",,"=""166803588X""","=""9781668035887""",0,3.56,Atria Books,Hardcover,208,2023,2023,,2024/11/13,to-read,to-read (#298),to-read,,,,0,0
60165418,Dinosaurs,Lydia Millet,"Millet, Lydia",,"=""1324021462""","=""9781324021469""",0,3.87,W. W. Norton & Company,Hardcover,230,2022,2022,,2024/11/13,to-read,to-read (#297),to-read,,,,0,0
62039151,Nothing Special,Nicole Flattery,"Flattery, Nicole",,"=""1635574315""","=""9781635574319""",0,3.01,Bloomsbury Publishing,Hardcover,240,2023,2023,,2024/11/13,to-read,to-read (#296),to-read,,,,0,0
123136728,Orbital,Samantha Harvey,"Harvey, Samantha",,"=""0802161545""","=""9780802161543""",0,3.51,Atlantic Monthly Press,Hardcover,224,2023,2023,,2024/11/13,to-read,to-read (#295),to-read,,,,0,0
127306444,The Night Guest,Hildur Knútsdóttir,"Knútsdóttir, Hildur",Mary Robinette Kowal,"=""1250322049""","=""9781250322043""",0,3.29,Tor Nightfire,Hardcover,194,2024,2021,,2024/11/13,to-read,to-read (#294),to-read,,,,0,0
58662236,Small Things Like These,Claire Keegan,"Keegan, Claire",,"=""0802158749""","=""9780802158741""",0,4.10,Grove Press,Hardcover,114,2021,2021,,2024/11/13,to-read,to-read (#293),to-read,,,,0,0
57290383,Infinite Country,Patricia Engel,"Engel, Patricia",,"=""1982159464""","=""9781982159467""",0,3.92,Avid Reader Press,Hardcover,191,2021,2021,,2024/11/13,to-read,to-read (#292),to-read,,,,0,0
52974301,Minor Detail,Adania Shibli,"Shibli, Adania",Elisabeth Jaquette,"=""0811229076""","=""9780811229074""",0,4.18,New Directions,Paperback,105,2020,2017,,2024/11/13,to-read,to-read (#291),to-read,,,,0,0
56646330,Assembly,Natasha   Brown,"Brown, Natasha",,"=""0316268267""","=""9780316268264""",0,3.81,"Little, Brown and Company",Hardcover,112,2021,2021,,2024/11/13,to-read,to-read (#290),to-read,,,,0,0
177003235,The Woods All Black,Lee Mandelo,"Mandelo, Lee",,"=""125079031X""","=""9781250790316""",0,3.56,Tordotcom,Hardcover,150,2024,2024,,2024/11/13,to-read,to-read (#289),to-read,,,,0,0
176443690,Clear,Carys Davies,"Davies, Carys",,"=""1668030667""","=""9781668030660""",0,3.87,Scribner,Hardcover,196,2024,2024,,2024/11/13,to-read,to-read (#288),to-read,,,,0,0
60784409,A House with Good Bones,T. Kingfisher,"Kingfisher, T.",,"=""1250829798""","=""9781250829795""",4,3.67,Tor Nightfire,Hardcover,247,2023,2023,2024/11/13,2024/11/12,,,read,,,,1,0
194036583,Birds through Indigenous Eyes: Native Perspectives on Birds of the Eastern Woodlands,Dennis Gaffin,"Gaffin, Dennis",,"=""0691250847""","=""9780691250847""",0,3.64,Princeton University Press,Hardcover,176,2024,,,2024/11/12,to-read,to-read (#287),to-read,,,,0,0
25532106,Tears in the Grass,Lynda A. Archer,"Archer, Lynda A.",,"=""1459732111""","=""9781459732117""",0,4.03,Dundurn Press,Paperback,312,2016,2016,,2024/11/12,to-read,to-read (#286),to-read,,,,0,0
62873999,Translation State,Ann Leckie,"Leckie, Ann",,"=""031628971X""","=""9780316289719""",0,4.05,Orbit,Hardcover,422,2023,2023,,2024/11/12,to-read,to-read (#285),to-read,,,,0,0
205673392,The Bog Wife,Kay Chronister,"Chronister, Kay",,"=""1640096620""","=""9781640096622""",4,3.57,Counterpoint,Hardcover,336,2024,2024,2024/11/06,2024/10/22,,,read,,,,1,0
196774338,The Light Eaters: How the Unseen World of Plant Intelligence Offers a New Understanding of Life on Earth,Zoë Schlanger,"Schlanger, Zoë",,"=""0063073854""","=""9780063073852""",5,4.27,Harper,Hardcover,304,2024,2024,2024/10/28,2024/10/28,,,read,,,,1,0
196848596,Good Energy: The Surprising Connection Between Metabolism and Limitless Health,Casey Means,"Means, Casey",Calley Means,"=""0593712641""","=""9780593712641""",4,4.08,Avery,Hardcover,400,2024,2024,2024/10/26,2024/10/25,,,read,,,,1,0
28187230,"The Woman in Cabin 10 (Lo Blacklock, #1)",Ruth Ware,"Ware, Ruth",,"=""1501132938""","=""9781501132933""",0,3.72,Scout Press,Hardcover,341,2016,2016,,2024/10/24,to-read,to-read (#284),to-read,,,,0,0
199798953,One Perfect Couple,Ruth Ware,"Ware, Ruth",,"=""1668025590""","=""9781668025598""",4,3.62,Scout Press,Hardcover,385,2024,2024,2024/10/24,2024/10/22,,,read,,,,1,0
208580608,The Elements of Marie Curie: How the Glow of Radium Lit a Path for Women in Science,Dava Sobel,"Sobel, Dava",,"=""0802163823""","=""9780802163820""",0,3.95,Atlantic Monthly Press,Hardcover,318,2024,2024,,2024/10/22,to-read,to-read (#283),to-read,,,,0,0
203579177,The Last One at the Wedding,Jason Rekulak,"Rekulak, Jason",,"=""1250895782""","=""9781250895783""",0,3.61,Flatiron Books,Hardcover,338,2024,2024,,2024/10/22,to-read,to-read (#282),to-read,,,,0,0
199223201,Husbands & Lovers,Beatriz Williams,"Williams, Beatriz",,"=""0593724224""","=""9780593724224""",0,4.09,Ballantine Books,Hardcover,384,2024,2024,,2024/10/19,to-read,to-read (#281),to-read,,,,0,0
199743738,The Midnight Feast,Lucy Foley,"Foley, Lucy",,"=""0063003104""","=""9780063003101""",4,3.58,William Morrow,Hardcover,368,2024,2024,2024/10/19,2024/10/19,,,read,,,,1,0
203578770,Graveyard Shift,M.L. Rio,"Rio, M.L.",,"=""1250356792""","=""9781250356796""",5,3.11,Flatiron Books,Paperback,128,2024,2024,2024/10/15,2024/10/08,,,read,,,,1,0
58085240,A World on the Wing: The Global Odyssey of Migratory Birds,Scott Weidensaul,"Weidensaul, Scott",,"=""0393882411""","=""9780393882414""",5,4.20,W. W. Norton & Company,Paperback,416,2022,2021,2024/10/15,2024/09/12,,,read,,,,1,0
204316857,The Empusium: A Health Resort Horror Story,Olga Tokarczuk,"Tokarczuk, Olga",Antonia Lloyd-Jones,"=""0593712943""","=""9780593712948""",4,3.77,Riverhead Books,Hardcover,305,2024,2022,2024/10/15,2024/09/24,,,read,,,,1,0
59763901,Daphne,Josh Malerman,"Malerman, Josh",,"=""059315701X""","=""9780593157015""",0,3.37,Del Rey,Hardcover,262,2022,2022,,2024/10/08,to-read,to-read (#280),to-read,,,,0,0
49183687,Harrow Lake,Kat Ellis,"Ellis, Kat",,"=""1984814532""","=""9781984814531""",0,3.52,Dial Books,Hardcover,304,2020,2020,,2024/10/08,to-read,to-read (#279),to-read,,,,0,0
199698485,The God of the Woods,Liz    Moore,"Moore, Liz",,"=""""","=""""",4,4.11,Riverhead Books,Kindle Edition,490,2024,2024,2024/09/26,2024/09/16,,,read,,,,1,0
40864030,"A Prayer for the Crown-Shy (Monk & Robot, #2)",Becky Chambers,"Chambers, Becky",,"=""""","=""""",5,4.38,Tordotcom,Kindle Edition,152,2022,2022,2024/09/13,2024/09/12,,,read,,,,1,0
60417483,Trespasses,Louise Kennedy,"Kennedy, Louise",,"=""0593540891""","=""9780593540893""",0,3.96,Riverhead Books,Hardcover,292,2022,2022,,2024/09/13,to-read,to-read (#278),to-read,,,,0,0
55118247,The End of the World is a Cul de Sac,Louise Kennedy,"Kennedy, Louise",,"=""1526623277""","=""9781526623270""",0,3.69,Bloomsbury Publishing,Hardcover,304,2021,2021,,2024/09/13,to-read,to-read (#277),to-read,,,,0,0
40864002,"A Psalm for the Wild-Built (Monk & Robot, #1)",Becky Chambers,"Chambers, Becky",,"=""""","=""""",5,4.22,Tordotcom,ebook,151,2021,2021,2024/09/12,2024/08/28,,,read,,,,1,0
203019740,All the Colors of the Dark,Chris  Whitaker,"Whitaker, Chris",,"=""0593798872""","=""9780593798874""",5,4.25,Crown,Hardcover,608,2024,2024,2024/09/09,2024/06/25,,,read,,,,1,0
200555182,"The Ornithologist's Field Guide to Love (Love's Academic, #1)",India Holton,"Holton, India",,"=""""","=""""",5,3.89,Berkley,Paperback,384,2024,2024,2024/08/28,2024/06/13,,,read,,,,1,0
35074096,"Mythos: The Greek Myths Retold (Stephen Fry's Great Mythology, #1)",Stephen Fry,"Fry, Stephen",,"=""0718188721""","=""9780718188726""",0,4.26,Michael Joseph,Hardcover,416,2017,2017,,2024/08/18,to-read,to-read (#276),to-read,,,,0,0
197798168,All Fours,Miranda July,"July, Miranda",,"=""0593190262""","=""9780593190265""",3,3.42,Riverhead Books,Hardcover,336,2024,2024,2024/07/28,2024/04/06,,,read,,,,1,0
60144854,Living Planet: The Web of Life on Earth,David Attenborough,"Attenborough, David",,"=""0008477868""","=""9780008477868""",5,4.35,William Collins,Paperback,320,2022,1984,2024/07/23,2024/07/23,,,read,,,,1,0
21853621,The Nightingale,Kristin Hannah,"Hannah, Kristin",,"=""0312577222""","=""9780312577223""",5,4.64,St. Martin's Press,Hardcover,440,2015,2015,,2024/07/11,,,read,,,,2,0
199928276,The Love of My Afterlife,Kirsty Greenwood,"Greenwood, Kirsty",,"=""0593816137""","=""9780593816134""",5,4.05,Berkley,Paperback,369,2024,2024,2024/07/05,2024/06/13,,,read,,,,1,0
34912895,The Great Alone,Kristin Hannah,"Hannah, Kristin",,"=""""","=""""",5,4.45,St. Martin's Press,Kindle Edition,435,2018,2018,2024/06/25,2023/11/07,,,read,,,,1,0
58659343,Our Wives Under the Sea,Julia Armfield,"Armfield, Julia",,"=""152901722X""","=""9781529017229""",0,3.71,Picador,Paperback,240,2022,2022,,2024/07/06,to-read,to-read (#275),to-read,,,,0,0
50432540,Stranger Care,Sarah Sentilles,"Sentilles, Sarah",,"=""0593230051""","=""9780593230053""",0,4.25,Random House,Kindle Edition,400,2021,2021,,2024/07/06,to-read,to-read (#274),to-read,,,,0,0
199026522,Middle of the Night,Riley Sager,"Sager, Riley",,"=""0593472373""","=""9780593472378""",4,3.67,Dutton,Hardcover,376,2024,2024,2024/07/01,2024/06/13,,,read,,,,1,0
197577126,This Summer Will Be Different,Carley Fortune,"Fortune, Carley",,"=""0593638883""","=""9780593638880""",4,3.95,Berkley,Paperback,368,2024,2024,2024/06/23,2024/06/23,,,read,,,,1,0
58684524,"Part of Your World (Part of Your World, #1)",Abby Jimenez,"Jimenez, Abby",,"=""1538704374""","=""9781538704370""",3,4.26,Forever,Paperback,389,2022,2022,2024/06/20,2024/06/20,,,read,,,,1,0
62069739,When We Cease to Understand the World,Benjamín Labatut,"Labatut, Benjamín",Adrian Nathan West,"=""""","=""""",5,4.10,New York Review Books,Kindle Edition,193,2022,2020,2024/06/16,2024/06/14,,,read,,,,1,0
200987323,I Hope This Finds You Well,Natalie Sue,"Sue, Natalie",,"=""0063320363""","=""9780063320369""",4,3.74,William Morrow,Hardcover,338,2024,2024,2024/06/14,2024/06/13,,,read,,,,1,0
199235727,"The Housemaid Is Watching (The Housemaid, #3)",Freida McFadden,"McFadden, Freida",,"=""1464223319""","=""9781464223310""",0,3.86,Sourcebooks,Paperback,383,2024,2024,,2024/06/13,to-read,to-read (#273),to-read,,,,0,0
202468410,The Volcano Daughters,Gina María Balibrera,"Balibrera, Gina María",,"=""0593317238""","=""9780593317235""",0,3.52,Pantheon,Hardcover,368,2024,2024,,2024/06/13,to-read,to-read (#272),to-read,,,,0,0
55777544,Long Island Compromise,Taffy Brodesser-Akner,"Brodesser-Akner, Taffy",,"=""0593133498""","=""9780593133491""",0,3.75,Random House,Hardcover,464,2024,2024,,2024/06/13,to-read,to-read (#271),to-read,,,,0,0
199173002,"A Shore Thing (Duke Undone, #4)",Joanna Lowell,"Lowell, Joanna",,"=""0593549724""","=""9780593549728""",0,4.03,Berkley Books,Paperback,350,2024,2024,,2024/06/13,to-read,to-read (#270),to-read,,,,0,0
123650558,Protecting the Prairies: Lorne Scott and the Politics of Conservation,Andrea Olive,"Olive, Andrea",,"=""0889779600""","=""9780889779600""",5,4.25,University of Regina Press,Paperback,280,2023,,2024/06/13,2024/04/25,,,read,,,,1,0
41057294,Normal People,Sally Rooney,"Rooney, Sally",,"=""1984822179""","=""9781984822178""",2,3.81,Crown,Hardcover,273,2019,2018,2024/06/13,2024/06/13,,,read,,,,1,0
31490,"The Serpent and the Rainbow: A Harvard Scientist's Astonishing Journey into the Secret Societies of Haitian Voodoo, Zombis, and Magic",Wade Davis,"Davis, Wade",,"=""0684839296""","=""9780684839295""",0,3.92,Touchstone,Paperback,304,1997,1985,,2024/05/26,to-read,to-read (#269),to-read,,,,0,0
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,"Diamond, Jared",,"=""0739467352""","=""9780739467350""",0,4.04,W.W. Norton & Company,Paperback,498,2005,1997,,2024/05/26,to-read,to-read (#268),to-read,,,,0,0
36435424,Tell the Machine Goodnight,Katie Williams,"Williams, Katie",,"=""0525533125""","=""9780525533122""",0,3.46, Riverhead,Hardcover,287,2018,2018,,2024/05/20,to-read,to-read (#267),to-read,,,,0,0
1896883,"Pole, Paddle and Portage",Bill Riviere,"Riviere, Bill",,"=""0442069588""","=""9780442069582""",0,4.33,Van Nostrand Reinhold Co.,Hardcover,259,1969,1969,,2024/05/19,to-read,to-read (#266),to-read,,,,0,0
6033525,The Indifferent Stars Above: The Harrowing Saga of a Donner Party Bride,Daniel James Brown,"Brown, Daniel James",,"=""0061348104""","=""9780061348105""",0,4.25,William Morrow,Hardcover,352,2009,2009,,2024/05/19,to-read,to-read (#265),to-read,,,,0,0
62952152,My Murder,Katie Williams,"Williams, Katie",,"=""0593543769""","=""9780593543764""",0,3.62,Riverhead Books,Hardcover,304,2023,2023,,2024/05/16,to-read,to-read (#264),to-read,,,,0,0
193781998,The Husbands,Holly Gramazio,"Gramazio, Holly",,"=""0385550618""","=""9780385550611""",5,3.51,Doubleday,Hardcover,352,2024,2024,2024/05/10,2024/04/28,,,read,,,,1,0
127482608,Come and Get It,Kiley Reid,"Reid, Kiley",,"=""0593328205""","=""9780593328200""",0,3.33,G.P. Putnam's Sons,Hardcover,400,2024,2024,,2024/04/28,to-read,to-read (#263),to-read,,,,0,0
150246127,A Wild and Heavenly Place,Robin Oliveira,"Oliveira, Robin",,"=""0593543858""","=""9780593543856""",0,3.92,G.P. Putnam's Sons,Hardcover,416,2024,2024,,2024/04/28,to-read,to-read (#262),to-read,,,,0,0
21799185,"Land, Stewardship, and Legitimacy: Endangered Species Policy in Canada and the United States",Andrea Olive,"Olive, Andrea",,"=""""","=""""",0,4.00,University of Toronto Press,Paperback,290,2014,2014,,2024/04/25,to-read,to-read (#261),to-read,,,,0,0
18467802,Euphoria,Lily King,"King, Lily",,"=""0802122558""","=""9780802122551""",0,3.87,Atlantic Monthly Press,Hardcover,263,2014,2014,,2024/04/22,currently-reading,currently-reading (#13),currently-reading,,,,1,0
64221052,Prophet,Sin Blaché,"Blaché, Sin",Helen Macdonald,"=""0802162029""","=""9780802162021""",3,3.64,Grove Press,Hardcover,480,2023,2023,2024/04/22,2024/04/22,,,read,,,,1,0
35297141,West,Carys Davies,"Davies, Carys",,"=""1501179349""","=""9781501179341""",5,3.71,Scribner,Hardcover,160,2018,2018,2024/04/11,2024/04/10,,,read,,,,1,0
